,text,label,path,chunk_pos,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,prob,stratum,ground_truth,note
676,"ou called our governor, that woman governor. ', ""And now you're calling me a rogue secretary of state. "", 'Fuck you. ', ""I",1,/traffic.megaphone.fm/73/httpstraffic.megaphone.fmAPO3729977106.mp3MERGED,85.0,news,politics,,,,,,,,,0.6180842,60-70%,,
677,"ts. "", ""You don't have any of that stuff to entertain you. "", 'You know, all you have is you and your family. ', 'Right. ', 'Y",1,/www.buzzsprout.com/20/httpswww.buzzsprout.com9823693820601145112020weekendroundup.mp3MERGED,298.0,news,entertainment,politics,,,,,,,,0.66740495,60-70%,,
678,", ""That's fine. "", ""I'm not going to try to be a moral judgment on this. "", 'I just wanted the band to be as good as it could pos",1,/anchor.fm/02/httpsanchor.fms34ac5768podcastplay19014014https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F2020832F104045449441002f16e3350109cf021.mp3MERGED,132.0,news,politics,,,,,,,,,0.6085004,60-70%,,
679,"t people are thinking, not just in New York because the concept is exportable to all the major cities that are being locke",1,/dts.podtrac.com/ep/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode28059354mia_pod052320.mp3MERGED,281.0,news,politics,,,,,,,,,0.61999804,60-70%,,
680,"e of, ""We\'re Wolf"""" with any patreons who are up for it, because I really like the game, ""We\'re Wolf"""" and I think it woul",1,/sphinx.acast.com/oe/httpssphinx.acast.comnottodaypodletsmakesomecoinmedia.mp3MERGED,60.0,comedy,news,politics,,,,,,,,0.63439155,60-70%,,
681,"our food. ', 'I would much rather wash off a praying man is turd. ', 'Then I would have to eat something that has had some typ",1,/anchor.fm/2t/httpsanchor.fms11f39a38podcastplay14601809https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F2020522F789598824410025fccc9b410e44.m4aMERGED,62.0,news,politics,,,,,,,,,0.63356405,60-70%,,
682,Whos Cutting Onions? 😢,1,,,,,,,,,,,,,0.6352524,60-70%,,
683,"so he could look tough in front of a church with a Bible, which he was holding upside down and the wrong way round. "", ""Point",1,/www.buzzsprout.com/e0/httpswww.buzzsprout.com6340364060055episode21blacklivesshattered.mp3MERGED,97.0,comedy,news,politics,fiction,,,,,,,0.61536884,60-70%,,
684,The MyPillow Guy Really Could Destroy Democracy,0,,,,,,,,,,,,,0.65096647,60-70%,,
685,"is. "", ""We're not standing in line. "", ""We're not social distancing. "", ""We're not wearing stupid masks. "", ""We're free A",1,/anchor.fm/2t/httpsanchor.fms10575aacpodcastplay13882372https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204172F74039599441002f21766c1d5c5f.mp3MERGED,299.0,news,politics,,,,,,,,,0.6730384,60-70%,,
686,"estion about well what would you do if your car broke down? ', 'You had $300 and it would cost $300 to fix it. ', 'Then immedi",0,/traffic.megaphone.fm/08/httpstraffic.megaphone.fmADV8022070087.mp3MERGED,174.0,news,politics,arts,books,,,,,,,0.6006099,60-70%,,
687,"nt things like that. "", 'I mean, he was kind of a jack of all trades, fixed cars, did all kinds of things. ', 'My mom was still ",0,/anchor.fm/2c/httpsanchor.fmsf8cf49cpodcastplay14083744https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202010072F4edc16ff6f0fc7d8dd53ea28a4aac679.m4aMERGED,35.0,news,politics,,,,,,,,,0.65181655,60-70%,,
688,"to look at? "", ""Hector Drummond's Google it. "", 'Yeah. ', ""But this guest poster on Hector Drummond's blog, first of all h",1,/dts.podtrac.com/re/httpsdts.podtrac.comredirect.mp3chrt.fmtrack4655F8api.spreaker.comdownloadepisode53356984london_calling_051820.mp3MERGED,302.0,news,politics,,,,,,,,,0.67215705,60-70%,,
689,"ls? "", 'Sarcasm aside, started to be getting Bob Byrd, Judge Lasser, what did his decision say? ', ""Well, a number of peop",0,/dts.podtrac.com/ep/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode28059244money_and_politics_seg_4_5_23.mp3MERGED,37.0,news,politics,,,,,,,,,0.6232081,60-70%,,
690,"er son's Fourth Amendment right. "", 'This is a constitutional right which protects the individual against unreasonab",0,/anchor.fm/01/httpsanchor.fms131e5790podcastplay14815044https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202006062F954b04381a61108d1065ae78c5048aad.m4aMERGED,32.0,news,politics,,,,,,,,,0.64382446,60-70%,,
691,"r example, Adele, who's the perfect example I like to use as someone who actually has singing talent. "", '>> Singing tale",0,/dts.podtrac.com/pr/httpsdts.podtrac.comredirect.mp3pdst.fmechrt.fmtrack4655F8pscrb.fmrsspapi.spreaker.comdownloadepisode29031373ep_44_final.mp3MERGED,60.0,news,commentary,politics,daily,,,,,,,0.6028114,60-70%,,
692,"ight do it. ', ""I'll tell you why, because they had no idea. "", 'No. ', ""And they didn't want to get held to anything. "", 'I th",1,/media.blubrry.com/on/httpsmedia.blubrry.comsounding_boardsoundingboard.comwpcontentuploads202006SoundingboardEpisode69.mp3MERGED,205.0,news,politics,society,culture,philosophy,,,,,,0.64215684,60-70%,,
693,"e comfortable revealing and some people, you know, like using find my friends and these geolocation services and mappi",1,/dts.podtrac.com/pe/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode27163257phpp25s42.mp3MERGED,165.0,news,politics,,,,,,,,,0.6227352,60-70%,,
694,"Hey, would you have a conversation on stage with Lance Armstrong,?"" I was like"""" ""Yeah, I totally would,."" And that day e",0,/wpcpr.s3.amazonaws.com/02/httpswpcpr.s3.amazonaws.comuploads202005200515FridayMay152020CMPODCAST.mp3MERGED,241.0,news,politics,,,,,,,,,0.6418481,60-70%,,
695,"[""Make creamy mac and cheese, or a spinach artichoke fondue from our selection of Murray's cheese. "", 'No matter how you ",0,/sphinx.acast.com/ei/httpssphinx.acast.comhowdowefixitthelongfix.solutionsforhealthcaredr.vivianleemedia.mp3MERGED,1.0,news,politics,,,,,,,,,0.63949627,60-70%,,
696,"me adjust my gain here. ', ""It's like I have to do like 50 million things. "", 'Okay. ', ""The thing is that when, oh, echo, isn",1,/pdcn.co/et/httpspdcn.coewww.buzzsprout.com8726533926564cp_episode16leftistattempttodestroythereligiouscultureofamerica.mp3MERGED,77.0,news,politics,business,entrepreneurship,government,,,,,,0.6210589,60-70%,,
697,"aundering. ', ""It's very big as far as laundering the drug monies. "", ""So it's a very fascinating field that's out there. ",1,/kpfa.org/pe/httpskpfa.orgwpcontentuploads202005RWCliveCussler.mp3MERGED,167.0,news,politics,,,,,,,,,0.6398306,60-70%,,
698,rable people well I think I think that the COVID will have some positive spins from it and I think people will recognize th,0,/mcdn.podbean.com/et/httpsmcdn.podbean.commfwebzw2cttAlex_FitzgeraldBarron_9khuj.mp3MERGED,148.0,news,politics,,,,,,,,,0.6467383,60-70%,,
699,"oes to the radio station that you are listening to. ', 'So rest assured for that. ', 'This is us basically by necessity, bu",1,/archives.kpfa.org/0a/httpsarchives.kpfa.orgdata20200518Mon1000.mp3MERGED,207.0,news,politics,,,,,,,,,0.6133112,60-70%,,
700,Our President is the laughing stock of the world,1,,,,,,,,,,,,,0.7734913,70-80%,,
701,What are your guys's thoughts on open borders?,0,,,,,,,,,,,,,0.72492766,70-80%,,
702,Happy Taxpayer.com,0,,,,,,,,,,,,,0.7963831,70-80%,,
703,e way so it's horrible but I don't think anyone else will walk away I think this is an America Russia thing okay well becaus,1,/cdn.simplecast.com/f4/httpscdn.simplecast.comaudio284f41284f418a58c641f792b940856548736960daadfd2b6d443fae2d863ddfaa9fffep50final_tc.mp3aidrss_feedfeed2cd8WWLcMERGED,119.0,news,politics,commentary,society,culture,philosophy,,,,,0.71052706,70-80%,,
704,"Canadian clergy rebuke Trudeau for invoking Emergencies Act, other 'tyrannical actions'",1,,,,,,,,,,,,,0.79571766,70-80%,,
705,"f the day, many CDFI's are there to do what? "", ""It's all financial institutions. "", ""And so, everyone doesn't come out of ",1,/traffic.libsyn.com/_e/httpstraffic.libsyn.comsecurepowerstationPower_Station__Episode_114__Final.mp3destid704059MERGED,140.0,news,politics,society,culture,,,,,,,0.7637716,70-80%,,
706,“Stop China” Says Arizona Congressional Candidate Charly Corazon,1,,,,,,,,,,,,,0.71432877,70-80%,,
707,Putin is Gay - Medwedew is his bitch,1,,,,,,,,,,,,,0.7952958,70-80%,,
708,Biden basically killed thousands of Ukrainians,1,,,,,,,,,,,,,0.774095,70-80%,,
709,Fauci calls for Fox News host to be fired 'on the spot' for 'kill shot' comments,0,,,,,,,,,,,,,0.7212876,70-80%,,
710,"How do you reconcile that Proudhon both defined the term ""anarchism"" and stated that ""property is theft""?",1,,,,,,,,,,,,,0.7657824,70-80%,,
711,"""..[T]he economy is itself just a large government program.""",1,,,,,,,,,,,,,0.70995355,70-80%,,
712,Another milestone....A First for a First Lady: Jill Biden Will Balance Her Career and East Wing Duties,0,,,,,,,,,,,,,0.74781,70-80%,,
713,Hunter Biden’s Ex-Girlfriend Testifies To His Lavish Spending In Grand Jury Tax Probe,1,,,,,,,,,,,,,0.7246566,70-80%,,
714,"Please pay attention to Ukraine, but as well to China and Taiwan. Chinease are right now testing if west would care if they just....",1,,,,,,,,,,,,,0.72717816,70-80%,,
715,Why Geography is the Enemy of Equality | Thomas Sowell,1,,,,,,,,,,,,,0.7781945,70-80%,,
716,Rep. Marjorie Taylor Greene (GA-14) Full Interview with RSBN's own Brian Glenn at CPAC 2022,1,,,,,,,,,,,,,0.7717768,70-80%,,
717,"nd a foreign agent can be anyone from like an ambassador to another country or like a James Bond like spy or whatever, righ",1,/anchor.fm/20/httpsanchor.fms18e4a6d4podcastplay13811146https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fstaging2F202005202Ff1d485027a847393736433cb020c8008.m4aMERGED,143.0,news,politics,,,,,,,,,0.71806806,70-80%,,
718,"Personal Ownership vs. Private Ownership | OC video, hope ya like it!",1,,,,,,,,,,,,,0.7688625,70-80%,,
719,Trump Reveals His Master Plan for Afghanistan: We Should’ve ‘Let It Rot’,0,,,,,,,,,,,,,0.77055514,70-80%,,
720,"ing nations work against each other or peoples hate each other because war is profitable. "", 'War is profitable to the de",1,/anchor.fm/2t/httpsanchor.fms10575aacpodcastplay13882372https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204172F74039599441002f21766c1d5c5f.mp3MERGED,152.0,news,politics,,,,,,,,,0.71159494,70-80%,,
721,Tales of conglomeratism.......’it’s still capitalism 🤡”.....,1,,,,,,,,,,,,,0.7378541,70-80%,,
722,"ading with people they'd never met before. "", 'They were exchanging ideas, exchanging economics, exchanging money an",1,/sphinx.acast.com/ai/httpssphinx.acast.comthedavidmcwilliamspodcastwearelivingthroughapandessionmedia.mp3tkeyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQsigs8umMlfYhjBnHJyJai3c5Tlo_nBZD5B9yu7ZVcO52zIMERGED,133.0,news,politics,,,,,,,,,0.7171614,70-80%,,
723,"o press a nuclear button, disregards the second message, thinks it's his duty as a US naval commander to nuke this Russia",1,/dts.podtrac.com/re/httpsdts.podtrac.comredirect.mp3chrt.fmtrack4655F8api.spreaker.comdownloadepisode53356984london_calling_051820.mp3MERGED,321.0,news,politics,,,,,,,,,0.79684883,70-80%,,
724,Cornel West and Richard Wolff on why capitalism and freedom are mutually exclusive,0,,,,,,,,,,,,,0.7806982,70-80%,,
725,Never Trumpers to Hold Anti-Trump Event During CPAC,1,,,,,,,,,,,,,0.76990014,70-80%,,
726,"ld. ', 'Usually, the people who take the biggest risks get the biggest rewards. ', ""That's basically what capitalism wa",1,/anchor.fm/20/httpsanchor.fms132b02ecpodcastplay14372489https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204272F771716304800029460d9aabc699.mp3MERGED,34.0,news,politics,,,,,,,,,0.7306807,70-80%,,
727,2001 Ron Paul: I rise in opposition to expanding NATO. For the brain dead who think anti-NATO = Pro-Russia.,1,,,,,,,,,,,,,0.7714638,70-80%,,
728,End of the Road: How Money Became Worthless,1,,,,,,,,,,,,,0.77885413,70-80%,,
729,"people are billionaires because of it. ', 'So essentially they have control of the banking system. ', 'They have contro",1,/dts.podtrac.com/er/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode27294355general_robert_spalding_full_podcast.mp3MERGED,41.0,news,politics,business,,,,,,,,0.7497997,70-80%,,
730,Could Thursday Be the Worst Day Yet for Donald Trump and His Kids Ivanka and Don Jr.?,0,,,,,,,,,,,,,0.74658257,70-80%,,
731,Scientists Who Publicly Dismissed Lab Leak But Privately Supported It Asked To Testify Under Oath,1,,,,,,,,,,,,,0.7032574,70-80%,,
732,Biden's Approval Nearing Record Low,1,,,,,,,,,,,,,0.71575886,70-80%,,
733,"Kinzinger: Jan. 6 Committee Already Has the Goods, May Not Need Trump Testimony",0,,,,,,,,,,,,,0.76348525,70-80%,,
734,"Truth, again 1% is a issue",0,,,,,,,,,,,,,0.7173513,70-80%,,
735,"Nov 1, 2021 - Big Tech lost billions because of Apple's privacy changes. Boo f-ing hoo: Turns out, you can put a price on privacy...",1,,,,,,,,,,,,,0.74875754,70-80%,,
736,Here's why #TrumpWasRight is trending following new BOMBSHELL Durham report,1,,,,,,,,,,,,,0.7935244,70-80%,,
737,Another State Cuts Ties To National School Boards Group That Declared Parents Domestic Terrorists,1,,,,,,,,,,,,,0.7348686,70-80%,,
738,"d, I would have to say is a true hero. ', ""If not a fraud, because I've never seen anyone take on the Federal Reserve, the new",1,/anchor.fm/20/httpsanchor.fmsdd55e3cpodcastplay14420600https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204302F78123450441001fbad39eca9d16.m4aMERGED,135.0,news,politics,,,,,,,,,0.70675534,70-80%,,
739,"""SpaceX is starting a program to take CO2 out of atmosphere & turn it into rocket fuel.""",1,,,,,,,,,,,,,0.7966178,70-80%,,
740,Interview With Anarchist Running For Mayor In California Town,1,,,,,,,,,,,,,0.7370567,70-80%,,
741,Libertarian view on military draft?,1,,,,,,,,,,,,,0.7078661,70-80%,,
742,IT'S OVER — America Officially Surrenders to Covid,0,,,,,,,,,,,,,0.7397114,70-80%,,
743,Friendly reminder that Elon Musk will pay roughly a ~54.1% tax when exercising his Tesla stock options (37% federal income tax + 3.8% net investment tax + 13.3% California income tax) and another ~37.1% on his capital gains (20% capital gains + 3.8% net investment + 13.3% California income).,1,,,,,,,,,,,,,0.77096003,70-80%,,
744,Study: Seattle's Soda Tax Has Been Great for…Beer Sales?,1,,,,,,,,,,,,,0.72819835,70-80%,,
745,‘It’s a tough time’: why is Biden one of the most unpopular US presidents?,0,,,,,,,,,,,,,0.7209197,70-80%,,
746,"Maine Lawmakers Unveil Effort To Purchase CMP, Versant To Create Consumer-Owned Utility",0,,,,,,,,,,,,,0.77189875,70-80%,,
747,Cuba Maintains Strict Health Measures to Halt COVID-19 Rebound,0,,,,,,,,,,,,,0.7023564,70-80%,,
748,https://www.foxnews.com/media/lara-trump-woke-school-board-recall-san-francisco,1,,,,,,,,,,,,,0.72047174,70-80%,,
749,"Bitcoin, anarcho-capitalist thought and the general public",1,,,,,,,,,,,,,0.7555769,70-80%,,
750,"d about 30 some years ago, if our guy named Allen Keys, Ambassador, and guess who he ran against? ', 'He ran against George ",1,/anchor.fm/12/httpsanchor.fms13ab1d10podcastplay13711498https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204132F72893901441001f52fc382e9ef3.m4aMERGED,19.0,news,politics,,,,,,,,,0.70918286,70-80%,,
751,"m wrong. "", ""It's just my opinion. "", ""But I'm not even going to even get on this topic. "", ""But Joe Biden, he's in trouble. """,1,/anchor.fm/21/httpsanchor.fms1e7e2764podcastplay14159180https3A2F2Fd3ctxlq1ktw2nl.cloudfront.net2Fproduction2F20204232F75831432441002e23c1ea902835.m4aMERGED,73.0,news,politics,,,,,,,,,0.74396074,70-80%,,
752,"n? ', 'You have any Tiffany. ', 'You holding any Tiffany? ', 'Tiffany Trump. ', ""It's five after the hour. "", ""It's time fo",1,/aphid.fireside.fm/3b/httpsaphid.fireside.fmd143776793309bf5a0c9b2e4082ae4bb53850e8ff384423ce1dacbf4860bee8be2fe3cbf433.mp3MERGED,165.0,news,politics,comedy,,,,,,,,0.70847523,70-80%,,
753,Ted Cruz Tweeted ‘Hush Child. The Adults Are Working’ And You Know What Happened Next,0,,,,,,,,,,,,,0.7572351,70-80%,,
754,Libertarian award of the day: Yaryna Arieva and Sviatoslav Fursin spent their first day of marriage collecting rifles to defend Ukraine.,1,,,,,,,,,,,,,0.7555323,70-80%,,
755,"a superpower. ', 'When the Japanese bubble burst, a lot of people thought throughout the 90s that it was only a question o",1,/sphinx.acast.com/io/httpssphinx.acast.comhistoryofideasfukuyamaonhistorymedia.mp3MERGED,101.0,news,politics,,,,,,,,,0.74219143,70-80%,,
756,Question about Subjective Theory of Value,1,,,,,,,,,,,,,0.77191615,70-80%,,
757,"veland or Paris. "", 'They want to influence the rest of the world into not offending China. ', 'They want the rest of the wo",1,/sphinx.acast.com/ed/httpssphinx.acast.compopens5d62934f5cbc0d0a41f6aae7e5ed013e4fcdb321b36bc17d0media.mp3MERGED,109.0,news,politics,,,,,,,,,0.72576624,70-80%,,
758,"Kinzinger: Jan. 6 Committee Already Has the Goods, May Not Need Trump Testimony",0,,,,,,,,,,,,,0.76348525,70-80%,,
759,SEC Moves to Curtail Public Input on Regulation,1,,,,,,,,,,,,,0.7198696,70-80%,,
760,Chris Christie Walks Back Claim Trump ‘Incited’ January 6 Capitol Riot,1,,,,,,,,,,,,,0.7223556,70-80%,,
761,Canadian trucker protesters remain blocking bridge to US after midnight deadline: LIVE UPDATES,1,,,,,,,,,,,,,0.7291342,70-80%,,
762,""", 'And then if you look at just an extra other extreme, North Korea is supposedly a communist country. ', 'In North Korea",0,/media.rss.com/0a/httpsmedia.rss.combrainswashhamlet20200520_014304_d27ff51c676a95c8d0648aaeee7a3b07.mp3MERGED,57.0,government,news,politics,,,,,,,,0.7161755,70-80%,,
763,"No real inflation...except in highly regulated areas from govt. Check out the long-term price trends for computers, TVs, and related items.",1,,,,,,,,,,,,,0.7498432,70-80%,,
764,[Capitalist]This might enrage you,1,,,,,,,,,,,,,0.7896406,70-80%,,
765,It's time U.S. energy policy stops empowering Russia,1,,,,,,,,,,,,,0.71788234,70-80%,,
766,"s hard on China as it could be. "", 'This comes, of course, on the heels of Trump threatening to freeze funding, which he did",1,/traffic.libsyn.com/el/httpstraffic.libsyn.comsecurebombshellBombshell_Ep_89_Mix_5.mp3destid461494MERGED,203.0,history,news,politics,,,,,,,,0.7326176,70-80%,,
767,"check it out, truthovervaxx.com. ', 'So one of them is a video of Biden forgetting the Declaration of Independence. ', '",1,/traffic.omny.fm/a3/httpstraffic.omny.fmdclips5e27a451e6e64c51aa03a7370003783c93989ebb2ee74e9c91ccab600109ad748762398df4ae4d788a6cabc101343a91audio.mp3utm_sourcePodcastin_playlist92499230951b404c8c66ab60010a024bt1590000335MERGED,119.0,news,politics,,,,,,,,,0.72164524,70-80%,,
768,"Do we really have ""Freedom of choice""?",1,,,,,,,,,,,,,0.7355561,70-80%,,
769,Congress drops mask mandate ahead of Biden’s State of the Union address,1,,,,,,,,,,,,,0.78061754,70-80%,,
770,Trump drops off Forbes 400 list for first time in 25 years,0,,,,,,,,,,,,,0.7535331,70-80%,,
771,Terry McAuliffe has a 59% chance of winning - Virginia Governor Forecast,0,,,,,,,,,,,,,0.7194867,70-80%,,
772,Joe Biden is no different than the Two Party stupid endoctrination of the rich Republicans.,0,,,,,,,,,,,,,0.7956988,70-80%,,
773,Shocking Sight: $6.15 Gas Spotted Near The Beverly Center,1,,,,,,,,,,,,,0.7840969,70-80%,,
774,Democrats Can Salvage Biden's Presidency With These Three Simple Moves,0,,,,,,,,,,,,,0.75988424,70-80%,,
775,""", ""So I don't want to be unfair to North Korea when I say that is appalling, you know. "", ""But this is where modern Scotland",1,/dts.podtrac.com/ed/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode28707425streetstallaudio30_05_20podcastready.mp3MERGED,29.0,news,politics,,,,,,,,,0.71210134,70-80%,,
776,"Analysis: How Joe Biden is unintentionally fueling Ron DeSantis' presidential ambitions- Little does CNN know, Brandon is unintentionally fueling the entire GOP into a RED tsunami with his utter ineptitude",1,,,,,,,,,,,,,0.7800757,70-80%,,
777,Democracy Has No Inherent Value,1,,,,,,,,,,,,,0.72473234,70-80%,,
778,"till, you know, we're still, we're still beholding the Chinese. "", ""That's right. "", ""He talks about doing it and, and, a",1,/traffic.libsyn.com/te/httpstraffic.libsyn.comsecurethebittertruthTBT052520.mp3destid734188MERGED,191.0,news,politics,comedy,,,,,,,,0.7100053,70-80%,,
779,"', ""Well, you would think, well, there'd be a bailout for that. "", 'No, the problem was China coming in to buy up those righ",1,/dts.podtrac.com/eo/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode27579070welcome_to_chimerica_does_china_own_america_post_covid_predictions.mp3MERGED,100.0,news,commentary,politics,society,culture,,,,,,0.71590793,70-80%,,
780,"Security for the President and Congress has always been for the lone weirdo, or for foreign and terrorist threats. When you have to put up walls and razor wire to protect yourself from your own citizens; however, some serious reflection is in order.",1,,,,,,,,,,,,,0.7330743,70-80%,,
781,PCUSA statement on Russian military operations in Ukraine,0,,,,,,,,,,,,,0.79383165,70-80%,,
782,Worst Case Ontario - Episode 2 - Mother Trucking Freedom Convoy ft. Jordyn Petersen,0,,,,,,,,,,,,,0.73438025,70-80%,,
783,Is the income tax really a sales tax that is passed on to consumers?,1,,,,,,,,,,,,,0.7476313,70-80%,,
784,Now we know WHY Hiden shut down our self reliance on ENERGY & cost untold Jobs. Article of Impeachment number what Is it Up to now? Impeachment Then TREASON,1,,,,,,,,,,,,,0.7798389,70-80%,,
785,A Lavish Tax Dodge for the Ultrawealthy Is Easily Multiplied,0,,,,,,,,,,,,,0.7985181,70-80%,,
786,"triotic of ideas that liberty can be exchanged for security. ', 'The history of the Patriot Act shows that the exchange i",1,/dts.podtrac.com/er/httpsdts.podtrac.comredirect.mp3api.spreaker.comdownloadepisode27373604br_5_14_20.mp3MERGED,285.0,news,politics,,,,,,,,,0.7176997,70-80%,,
787,This shit is getting ridiculous-Biden to extend U.S. national emergency due to COVID-19 health risk,1,,,,,,,,,,,,,0.7036686,70-80%,,
788,"ource of energy that's better, faster, cheaper than the old energy system, going from cold natural gas or something lik",0,/media.blubrry.com/r0/httpsmedia.blubrry.combriefremarkscontent.blubrry.combriefremarks202020200602240.mp3MERGED,188.0,news,politics,government,,,,,,,,0.70182735,70-80%,,
789,"the government to tell them what to do, really believe in their own individual freedom, believe in a deregulation. "", ""A",0,/archives.kpfa.org/02/httpsarchives.kpfa.orgdata20200512Tue0500.mp3MERGED,150.0,news,politics,,,,,,,,,0.7118478,70-80%,,
790,"Supposedly on kind of spying charges of some kind. ', 'This has made things very difficult between the two countries. ', ",1,/cdn.simplecast.com/a3/httpscdn.simplecast.comaudio8320b31454be479989dba305caaaff89episodesf0ed9483b41b43929aacc8cbdd3e3493audio39dfbd468a984a2bb91b2cfef6e15a35default_tc.mp3aidrss_feedfeedimTmqqalMERGED,98.0,news,politics,government,,,,,,,,0.70552725,70-80%,,
791,Marco Rubio: ‘People of Ukraine are inspiring to the world’,1,,,,,,,,,,,,,0.78645754,70-80%,,
792,"Joe Biden is giving the State of the Union speech tonight. We’re in worse shape as a country than we’ve been since the early days of World War II, if there is anything to be relieved about, it’s that we’re not actually in a war right now. If we were, we’d likely lose.",1,,,,,,,,,,,,,0.7184044,70-80%,,
793,Increasing the Wealth Tax in the US,1,,,,,,,,,,,,,0.73453265,70-80%,,
794,The best foreign policy we have had in a long long time,1,,,,,,,,,,,,,0.71007377,70-80%,,
795,"Haven’t been keeping up on news lately, what’s the deal with Russia and Ukraine, and why should we care?",0,,,,,,,,,,,,,0.7467147,70-80%,,
796,Basic capitalism tutorial for some of the USA,1,,,,,,,,,,,,,0.79907197,70-80%,,
797,Nigel Farage tells CPAC to stop complaining about ‘stolen election’,1,,,,,,,,,,,,,0.76876605,70-80%,,
798,"ers and outside of the controls of Australian law, you're basically a subject of the country where that ship is register",0,/abcmedia.akamaized.net/02/httpsabcmedia.akamaized.netrnpodcast202005rvn_20200524.mp3MERGED,130.0,history,news,politics,,,,,,,,0.7012015,70-80%,,
799,'President Biden Expressway' signage replaces Central Scranton Expressway,0,,,,,,,,,,,,,0.7300796,70-80%,,
800,Canada Going Under Martial-Law in Response to ‘Freedom Protests’,1,,,,,,,,,,,,,0.8839569,80-90%,,
801,#BlackfaceHitler Trends As Justin Trudeau’s Government Cracks Down On Truckers,1,,,,,,,,,,,,,0.8924669,80-90%,,
802,Anthony Fauci: Master of Medical Crony Capitalism,1,,,,,,,,,,,,,0.85050404,80-90%,,
803,Dear Canadians. Your government has decided that it can unilaterally seize your bank accounts. Please go to your bank and withdraw as much cash as possible. Cause a bank run and crash the economy. Thank you.,1,,,,,,,,,,,,,0.83013064,80-90%,,
804,Fox News’ Neil Cavuto Credits Vaccine for Saving His Life During COVID Battle,0,,,,,,,,,,,,,0.8839034,80-90%,,
805,Is Sleepy Joe Biden Going To Fire Himself Then?,1,,,,,,,,,,,,,0.87230676,80-90%,,
806,"Your ""Carbon Footprint"" Is A Scam | Second Thought",0,,,,,,,,,,,,,0.8661124,80-90%,,
807,Mahmoud Ahmadinejad Issues More Forceful Condemnation Of Crackdown On Freedom Convoy Than Some Republicans,1,,,,,,,,,,,,,0.8049168,80-90%,,
808,"Trump, DeSantis confirmed to speak at CPAC in Orlando later this month",1,,,,,,,,,,,,,0.87455654,80-90%,,
809,Biden Plays CRT Race Card on Supreme Court—Chinese Abused Diplomats w/ Anal Swabs - Judicial Watch,1,,,,,,,,,,,,,0.83907706,80-90%,,
810,"Nov 1, 2021 - The billionaire who hates the wealth tax says that 'there's no sympathy for billionaires' and that the ultrawealthy are being attacked 'for no reason'...",1,,,,,,,,,,,,,0.80136526,80-90%,,
811,"Don Jr. and Eric Trump: People Dodge Taxes All the Time, It’s Not a Big Deal",0,,,,,,,,,,,,,0.8417072,80-90%,,
812,"Leftists on Twitter Melt Down After Biden Says “Arsonists and Anarchists"" Should Be prosecuted",1,,,,,,,,,,,,,0.82631934,80-90%,,
813,US and UK trying to fend off Russian invasion by making intelligence public,1,,,,,,,,,,,,,0.86606175,80-90%,,
814,The Government is Dangerous to your health Dr Robert Malone and Dr Oz at CPAC 2022 in Florida,1,,,,,,,,,,,,,0.80212384,80-90%,,
815,I think it wont take long until all commies/soccies will block me on r/capitalismvsocialism,1,,,,,,,,,,,,,0.8308459,80-90%,,
816,Hillary Clinton Fails Spectacularly to Debunk Story About Spying on Trump,1,,,,,,,,,,,,,0.83399135,80-90%,,
817,Nearly half of Biden's 500M free COVID tests still unclaimed,1,,,,,,,,,,,,,0.8023859,80-90%,,
818,This is What Teenagers Today Think Communism is. No Wonder They Hate Capitalism.,1,,,,,,,,,,,,,0.89557505,80-90%,,
819,"Biden needs to re-open energy sources, make US independent again: Rubio",1,,,,,,,,,,,,,0.82451075,80-90%,,
820,Gallup Poll: Biden’s Approval Rating on Foreign Policy Drops to 40%,1,,,,,,,,,,,,,0.89373696,80-90%,,
821,"As World Burns, Climate Campaigners Denounce Manchin as 'Fossil-Fueled Sociopath'",0,,,,,,,,,,,,,0.81311107,80-90%,,
822,Gutfeld: Didn't Dems promise a 'return to normalcy' after Trump?,1,,,,,,,,,,,,,0.8145921,80-90%,,
823,Singapore as a paradise for Libertarian,1,,,,,,,,,,,,,0.89431894,80-90%,,
